model,task,run_id,episode_id,condition_id,persona,property,baseline_topk_mean,persona_topk_mean,topk_mean_delta,baseline_positional_mean,persona_positional_mean,positional_mean_delta,rank_shift_property_corr
qwen2.5:7b,generated_dataset,1777267369,E0003,social_worker,Social worker,treatment_hours_norm,0.392875,0.714275,0.3214,0.412998,0.506496,0.093498,0.579758
qwen2.5:7b,generated_dataset,1777267369,E0003,social_worker,Social worker,caregiver_support_norm,0.5,0.5,0.0,0.490909,0.436364,-0.054545,-0.220564
qwen2.5:7b,generated_dataset,1777267369,E0003,social_worker,Social worker,caregiver_absent_norm,0.5,0.5,0.0,0.509091,0.563636,0.054545,0.220564
qwen2.5:7b,generated_dataset,1777267369,E0003,social_worker,Social worker,clinical_priority_score,0.720975,0.654925,-0.06605,0.65132,0.648713,-0.002607,-0.052089
qwen2.5:7b,generated_dataset,1777267369,E0003,social_worker,Social worker,social_vulnerability_score,0.377075,0.424275,0.0472,0.439084,0.471238,0.032155,0.218956
qwen2.5:7b,generated_dataset,1777267369,E0003,social_worker,Social worker,financial_pressure_score,0.37715,0.735725,0.358575,0.40884,0.516784,0.107944,0.675386
qwen2.5:7b,generated_dataset,1777267369,E0003,social_worker,Social worker,psychiatric_need_score,0.3125,0.4375,0.125,0.370455,0.436364,0.065909,0.408516
qwen2.5:7b,generated_dataset,1777267369,E0003,social_worker,Social worker,resource_intensity_score,0.379775,0.732125,0.35235,0.409527,0.515056,0.105529,0.660102
qwen2.5:7b,generated_dataset,1777267369,E0004,psychiatry,concerned psychiatrist,trauma_norm,0.625,0.625,0.0,0.604545,0.604545,0.0,
qwen2.5:7b,generated_dataset,1777267369,E0004,psychiatry,concerned psychiatrist,psych_norm,0.46875,0.46875,0.0,0.404545,0.404545,0.0,
qwen2.5:7b,generated_dataset,1777267369,E0004,psychiatry,concerned psychiatrist,age_norm,0.397725,0.397725,0.0,0.449589,0.449589,0.0,
qwen2.5:7b,generated_dataset,1777267369,E0004,psychiatry,concerned psychiatrist,wait_hours_norm,0.142875,0.142875,0.0,0.259749,0.259749,0.0,
qwen2.5:7b,generated_dataset,1777267369,E0004,psychiatry,concerned psychiatrist,cost_usd_norm,0.53335,0.53335,0.0,0.432744,0.432744,0.0,
qwen2.5:7b,generated_dataset,1777267369,E0004,psychiatry,concerned psychiatrist,treatment_hours_norm,0.535725,0.535725,0.0,0.431176,0.431176,0.0,
qwen2.5:7b,generated_dataset,1777267369,E0004,psychiatry,concerned psychiatrist,caregiver_support_norm,0.75,0.75,0.0,0.563636,0.563636,0.0,
qwen2.5:7b,generated_dataset,1777267369,E0004,psychiatry,concerned psychiatrist,caregiver_absent_norm,0.25,0.25,0.0,0.436364,0.436364,0.0,
qwen2.5:7b,generated_dataset,1777267369,E0004,psychiatry,concerned psychiatrist,clinical_priority_score,0.686825,0.686825,0.0,0.649355,0.649355,0.0,
qwen2.5:7b,generated_dataset,1777267369,E0004,psychiatry,concerned psychiatrist,social_vulnerability_score,0.245375,0.245375,0.0,0.394191,0.394191,0.0,
qwen2.5:7b,generated_dataset,1777267369,E0004,psychiatry,concerned psychiatrist,financial_pressure_score,0.5343,0.5343,0.0,0.432116,0.432116,0.0,
qwen2.5:7b,generated_dataset,1777267369,E0004,psychiatry,concerned psychiatrist,psychiatric_need_score,0.46875,0.46875,0.0,0.404545,0.404545,0.0,
qwen2.5:7b,generated_dataset,1777267369,E0004,psychiatry,concerned psychiatrist,resource_intensity_score,0.534525,0.534525,0.0,0.431947,0.431947,0.0,
qwen2.5:7b,generated_dataset,1777267369,E0004,revenue,Revenue officer,trauma_norm,0.625,0.65625,0.03125,0.604545,0.602273,-0.002273,-0.027524
qwen2.5:7b,generated_dataset,1777267369,E0004,revenue,Revenue officer,psych_norm,0.46875,0.34375,-0.125,0.404545,0.395455,-0.009091,-0.103342
qwen2.5:7b,generated_dataset,1777267369,E0004,revenue,Revenue officer,age_norm,0.397725,0.4375,0.039775,0.449589,0.435538,-0.014051,-0.177911
qwen2.5:7b,generated_dataset,1777267369,E0004,revenue,Revenue officer,wait_hours_norm,0.142875,0.321425,0.17855,0.259749,0.3039,0.044151,0.48045
qwen2.5:7b,generated_dataset,1777267369,E0004,revenue,Revenue officer,cost_usd_norm,0.53335,0.600025,0.066675,0.432744,0.447289,0.014545,0.166219
qwen2.5:7b,generated_dataset,1777267369,E0004,revenue,Revenue officer,treatment_hours_norm,0.535725,0.60715,0.071425,0.431176,0.44936,0.018184,0.20679
qwen2.5:7b,generated_dataset,1777267369,E0004,revenue,Revenue officer,caregiver_support_norm,0.75,0.5,-0.25,0.563636,0.527273,-0.036364,-0.26968
qwen2.5:7b,generated_dataset,1777267369,E0004,revenue,Revenue officer,caregiver_absent_norm,0.25,0.5,0.25,0.436364,0.472727,0.036364,0.26968
qwen2.5:7b,generated_dataset,1777267369,E0004,revenue,Revenue officer,clinical_priority_score,0.686825,0.6239,-0.062925,0.649355,0.639293,-0.010062,-0.368671
qwen2.5:7b,generated_dataset,1777267369,E0004,revenue,Revenue officer,social_vulnerability_score,0.245375,0.445975,0.2006,0.394191,0.424938,0.030747,0.383995
qwen2.5:7b,generated_dataset,1777267369,E0004,revenue,Revenue officer,financial_pressure_score,0.5343,0.602875,0.068575,0.432116,0.448115,0.015998,0.183582
qwen2.5:7b,generated_dataset,1777267369,E0004,revenue,Revenue officer,psychiatric_need_score,0.46875,0.34375,-0.125,0.404545,0.395455,-0.009091,-0.103342
qwen2.5:7b,generated_dataset,1777267369,E0004,revenue,Revenue officer,resource_intensity_score,0.534525,0.603575,0.06905,0.431947,0.448313,0.016365,0.187746
qwen2.5:7b,generated_dataset,1777267369,E0004,social_worker,Social worker,trauma_norm,0.625,0.65625,0.03125,0.604545,0.595455,-0.009091,-0.086066
qwen2.5:7b,generated_dataset,1777267369,E0004,social_worker,Social worker,psych_norm,0.46875,0.34375,-0.125,0.404545,0.397727,-0.006818,-0.060589
qwen2.5:7b,generated_dataset,1777267369,E0004,social_worker,Social worker,age_norm,0.397725,0.4375,0.039775,0.449589,0.440496,-0.009093,-0.090002
qwen2.5:7b,generated_dataset,1777267369,E0004,social_worker,Social worker,wait_hours_norm,0.142875,0.321425,0.17855,0.259749,0.324678,0.064929,0.552342
qwen2.5:7b,generated_dataset,1777267369,E0004,social_worker,Social worker,cost_usd_norm,0.53335,0.600025,0.066675,0.432744,0.447289,0.014545,0.129939
qwen2.5:7b,generated_dataset,1777267369,E0004,social_worker,Social worker,treatment_hours_norm,0.535725,0.60715,0.071425,0.431176,0.451958,0.020782,0.184753
qwen2.5:7b,generated_dataset,1777267369,E0004,social_worker,Social worker,caregiver_support_norm,0.75,0.5,-0.25,0.563636,0.527273,-0.036364,-0.210819
qwen2.5:7b,generated_dataset,1777267369,E0004,social_worker,Social worker,caregiver_absent_norm,0.25,0.5,0.25,0.436364,0.472727,0.036364,0.210819
qwen2.5:7b,generated_dataset,1777267369,E0004,social_worker,Social worker,clinical_priority_score,0.686825,0.6239,-0.062925,0.649355,0.635218,-0.014136,-0.404911
qwen2.5:7b,generated_dataset,1777267369,E0004,social_worker,Social worker,social_vulnerability_score,0.245375,0.445975,0.2006,0.394191,0.430875,0.036684,0.358139
qwen2.5:7b,generated_dataset,1777267369,E0004,social_worker,Social worker,financial_pressure_score,0.5343,0.602875,0.068575,0.432116,0.449153,0.017036,0.152826
qwen2.5:7b,generated_dataset,1777267369,E0004,social_worker,Social worker,psychiatric_need_score,0.46875,0.34375,-0.125,0.404545,0.397727,-0.006818,-0.060589
qwen2.5:7b,generated_dataset,1777267369,E0004,social_worker,Social worker,resource_intensity_score,0.534525,0.603575,0.06905,0.431947,0.449613,0.017665,0.158427
qwen2.5:7b,generated_dataset,1777267369,E0005,psychiatry,concerned psychiatrist,trauma_norm,0.5625,0.5625,0.0,0.506818,0.529545,0.022727,0.235702
qwen2.5:7b,generated_dataset,1777267369,E0005,psychiatry,concerned psychiatrist,psych_norm,0.4375,0.4375,0.0,0.486364,0.429545,-0.056818,-0.553103
qwen2.5:7b,generated_dataset,1777267369,E0005,psychiatry,concerned psychiatrist,age_norm,0.352275,0.352275,0.0,0.337193,0.3686,0.031407,0.34055
qwen2.5:7b,generated_dataset,1777267369,E0005,psychiatry,concerned psychiatrist,wait_hours_norm,0.285725,0.285725,0.0,0.335071,0.374027,0.038956,0.363026
qwen2.5:7b,generated_dataset,1777267369,E0005,psychiatry,concerned psychiatrist,cost_usd_norm,0.750025,0.750025,0.0,0.535771,0.540624,0.004853,0.047489
qwen2.5:7b,generated_dataset,1777267369,E0005,psychiatry,concerned psychiatrist,treatment_hours_norm,0.714275,0.714275,0.0,0.514289,0.516884,0.002595,0.025267
qwen2.5:7b,generated_dataset,1777267369,E0005,psychiatry,concerned psychiatrist,caregiver_support_norm,0.5,0.5,0.0,0.436364,0.381818,-0.054545,-0.34641
qwen2.5:7b,generated_dataset,1777267369,E0005,psychiatry,concerned psychiatrist,caregiver_absent_norm,0.5,0.5,0.0,0.563636,0.618182,0.054545,0.34641
qwen2.5:7b,generated_dataset,1777267369,E0005,psychiatry,concerned psychiatrist,clinical_priority_score,0.654925,0.654925,0.0,0.647447,0.631787,-0.01566,-0.491365
qwen2.5:7b,generated_dataset,1777267369,E0005,psychiatry,concerned psychiatrist,social_vulnerability_score,0.424275,0.424275,0.0,0.472531,0.519707,0.047176,0.504538
qwen2.5:7b,generated_dataset,1777267369,E0005,psychiatry,concerned psychiatrist,financial_pressure_score,0.735725,0.735725,0.0,0.527173,0.531125,0.003953,0.038842
qwen2.5:7b,generated_dataset,1777267369,E0005,psychiatry,concerned psychiatrist,psychiatric_need_score,0.4375,0.4375,0.0,0.486364,0.429545,-0.056818,-0.553103
qwen2.5:7b,generated_dataset,1777267369,E0005,psychiatry,concerned psychiatrist,resource_intensity_score,0.732125,0.732125,0.0,0.525011,0.528733,0.003722,0.036564
qwen2.5:7b,generated_dataset,1777267369,E0005,revenue,Revenue officer,trauma_norm,0.5625,0.59375,0.03125,0.506818,0.543182,0.036364,0.243432
qwen2.5:7b,generated_dataset,1777267369,E0005,revenue,Revenue officer,psych_norm,0.4375,0.34375,-0.09375,0.486364,0.402273,-0.084091,-0.528399
qwen2.5:7b,generated_dataset,1777267369,E0005,revenue,Revenue officer,age_norm,0.352275,0.4375,0.085225,0.337193,0.403724,0.066531,0.465659
qwen2.5:7b,generated_dataset,1777267369,E0005,revenue,Revenue officer,wait_hours_norm,0.285725,0.35715,0.071425,0.335071,0.371431,0.03636,0.218714
qwen2.5:7b,generated_dataset,1777267369,E0005,revenue,Revenue officer,cost_usd_norm,0.750025,0.650025,-0.1,0.535771,0.520018,-0.015753,-0.099507
qwen2.5:7b,generated_dataset,1777267369,E0005,revenue,Revenue officer,treatment_hours_norm,0.714275,0.64285,-0.071425,0.514289,0.503896,-0.010393,-0.065331
qwen2.5:7b,generated_dataset,1777267369,E0005,revenue,Revenue officer,caregiver_support_norm,0.5,0.5,0.0,0.436364,0.4,-0.036364,-0.149071
qwen2.5:7b,generated_dataset,1777267369,E0005,revenue,Revenue officer,caregiver_absent_norm,0.5,0.5,0.0,0.563636,0.6,0.036364,0.149071
qwen2.5:7b,generated_dataset,1777267369,E0005,revenue,Revenue officer,clinical_priority_score,0.654925,0.6538,-0.001125,0.647447,0.633925,-0.013522,-0.273869
qwen2.5:7b,generated_dataset,1777267369,E0005,revenue,Revenue officer,social_vulnerability_score,0.424275,0.4549,0.030625,0.472531,0.513413,0.040882,0.282224
qwen2.5:7b,generated_dataset,1777267369,E0005,revenue,Revenue officer,financial_pressure_score,0.735725,0.64715,-0.088575,0.527173,0.513567,-0.013605,-0.086301
qwen2.5:7b,generated_dataset,1777267369,E0005,revenue,Revenue officer,psychiatric_need_score,0.4375,0.34375,-0.09375,0.486364,0.402273,-0.084091,-0.528399
qwen2.5:7b,generated_dataset,1777267369,E0005,revenue,Revenue officer,resource_intensity_score,0.732125,0.646425,-0.0857,0.525011,0.51194,-0.013071,-0.082889
qwen2.5:7b,generated_dataset,1777267369,E0005,social_worker,Social worker,trauma_norm,0.5625,0.5625,0.0,0.506818,0.529545,0.022727,0.235702
qwen2.5:7b,generated_dataset,1777267369,E0005,social_worker,Social worker,psych_norm,0.4375,0.4375,0.0,0.486364,0.429545,-0.056818,-0.553103
qwen2.5:7b,generated_dataset,1777267369,E0005,social_worker,Social worker,age_norm,0.352275,0.352275,0.0,0.337193,0.3686,0.031407,0.34055
qwen2.5:7b,generated_dataset,1777267369,E0005,social_worker,Social worker,wait_hours_norm,0.285725,0.285725,0.0,0.335071,0.374027,0.038956,0.363026
qwen2.5:7b,generated_dataset,1777267369,E0005,social_worker,Social worker,cost_usd_norm,0.750025,0.750025,0.0,0.535771,0.540624,0.004853,0.047489
qwen2.5:7b,generated_dataset,1777267369,E0005,social_worker,Social worker,treatment_hours_norm,0.714275,0.714275,0.0,0.514289,0.516884,0.002595,0.025267
qwen2.5:7b,generated_dataset,1777267369,E0005,social_worker,Social worker,caregiver_support_norm,0.5,0.5,0.0,0.436364,0.381818,-0.054545,-0.34641
qwen2.5:7b,generated_dataset,1777267369,E0005,social_worker,Social worker,caregiver_absent_norm,0.5,0.5,0.0,0.563636,0.618182,0.054545,0.34641
qwen2.5:7b,generated_dataset,1777267369,E0005,social_worker,Social worker,clinical_priority_score,0.654925,0.654925,0.0,0.647447,0.631787,-0.01566,-0.491365
qwen2.5:7b,generated_dataset,1777267369,E0005,social_worker,Social worker,social_vulnerability_score,0.424275,0.424275,0.0,0.472531,0.519707,0.047176,0.504538
qwen2.5:7b,generated_dataset,1777267369,E0005,social_worker,Social worker,financial_pressure_score,0.735725,0.735725,0.0,0.527173,0.531125,0.003953,0.038842
qwen2.5:7b,generated_dataset,1777267369,E0005,social_worker,Social worker,psychiatric_need_score,0.4375,0.4375,0.0,0.486364,0.429545,-0.056818,-0.553103
qwen2.5:7b,generated_dataset,1777267369,E0005,social_worker,Social worker,resource_intensity_score,0.732125,0.732125,0.0,0.525011,0.528733,0.003722,0.036564
qwen2.5:7b,generated_dataset,1777267787,E0001,psychiatry,concerned psychiatrist,trauma_norm,0.40625,0.59375,0.1875,0.475,0.513636,0.038636,0.490748
qwen2.5:7b,generated_dataset,1777267787,E0001,psychiatry,concerned psychiatrist,psych_norm,0.53125,0.34375,-0.1875,0.497727,0.443182,-0.054545,-0.650313
qwen2.5:7b,generated_dataset,1777267787,E0001,psychiatry,concerned psychiatrist,age_norm,0.3466,0.414775,0.068175,0.374798,0.429344,0.054545,0.72436
qwen2.5:7b,generated_dataset,1777267787,E0001,psychiatry,concerned psychiatrist,wait_hours_norm,0.571425,0.428575,-0.14285,0.418185,0.425978,0.007793,0.088939
qwen2.5:7b,generated_dataset,1777267787,E0001,psychiatry,concerned psychiatrist,cost_usd_norm,0.53335,0.48335,-0.05,0.459405,0.467895,0.008489,0.101744
qwen2.5:7b,generated_dataset,1777267787,E0001,psychiatry,concerned psychiatrist,treatment_hours_norm,0.5,0.464275,-0.035725,0.438964,0.446751,0.007787,0.092882
qwen2.5:7b,generated_dataset,1777267787,E0001,psychiatry,concerned psychiatrist,caregiver_support_norm,0.25,0.25,0.0,0.345455,0.363636,0.018182,0.141421
qwen2.5:7b,generated_dataset,1777267787,E0001,psychiatry,concerned psychiatrist,caregiver_absent_norm,0.75,0.75,0.0,0.654545,0.636364,-0.018182,-0.141421
qwen2.5:7b,generated_dataset,1777267787,E0001,psychiatry,concerned psychiatrist,clinical_priority_score,0.6208,0.6574,0.0366,0.634682,0.627118,-0.007564,-0.290662
qwen2.5:7b,generated_dataset,1777267787,E0001,psychiatry,concerned psychiatrist,social_vulnerability_score,0.64485,0.619375,-0.025475,0.553498,0.552718,-0.00078,-0.010217
qwen2.5:7b,generated_dataset,1777267787,E0001,psychiatry,concerned psychiatrist,financial_pressure_score,0.52,0.4757,-0.0443,0.451218,0.459427,0.008209,0.098799
qwen2.5:7b,generated_dataset,1777267787,E0001,psychiatry,concerned psychiatrist,psychiatric_need_score,0.53125,0.34375,-0.1875,0.497727,0.443182,-0.054545,-0.650313
qwen2.5:7b,generated_dataset,1777267787,E0001,psychiatry,concerned psychiatrist,resource_intensity_score,0.51665,0.4738,-0.04285,0.449167,0.457305,0.008138,0.097919
qwen2.5:7b,generated_dataset,1777267787,E0001,revenue,Revenue officer,trauma_norm,0.40625,0.5,0.09375,0.475,0.481818,0.006818,0.057104
qwen2.5:7b,generated_dataset,1777267787,E0001,revenue,Revenue officer,psych_norm,0.53125,0.5,-0.03125,0.497727,0.488636,-0.009091,-0.071467
qwen2.5:7b,generated_dataset,1777267787,E0001,revenue,Revenue officer,age_norm,0.3466,0.477275,0.130675,0.374798,0.434302,0.059504,0.521045
qwen2.5:7b,generated_dataset,1777267787,E0001,revenue,Revenue officer,wait_hours_norm,0.571425,0.4643,-0.107125,0.418185,0.446758,0.028573,0.215027
qwen2.5:7b,generated_dataset,1777267787,E0001,revenue,Revenue officer,cost_usd_norm,0.53335,0.650025,0.116675,0.459405,0.517593,0.058187,0.459846
qwen2.5:7b,generated_dataset,1777267787,E0001,revenue,Revenue officer,treatment_hours_norm,0.5,0.607125,0.107125,0.438964,0.493504,0.05454,0.428939
qwen2.5:7b,generated_dataset,1777267787,E0001,revenue,Revenue officer,caregiver_support_norm,0.25,0.5,0.25,0.345455,0.4,0.054545,0.279751
qwen2.5:7b,generated_dataset,1777267787,E0001,revenue,Revenue officer,caregiver_absent_norm,0.75,0.5,-0.25,0.654545,0.6,-0.054545,-0.279751
qwen2.5:7b,generated_dataset,1777267787,E0001,revenue,Revenue officer,clinical_priority_score,0.6208,0.62325,0.00245,0.634682,0.615204,-0.019478,-0.493563
qwen2.5:7b,generated_dataset,1777267787,E0001,revenue,Revenue officer,social_vulnerability_score,0.64485,0.487675,-0.157175,0.553498,0.536836,-0.016662,-0.143904
qwen2.5:7b,generated_dataset,1777267787,E0001,revenue,Revenue officer,financial_pressure_score,0.52,0.63285,0.11285,0.451218,0.507947,0.056729,0.450192
qwen2.5:7b,generated_dataset,1777267787,E0001,revenue,Revenue officer,psychiatric_need_score,0.53125,0.5,-0.03125,0.497727,0.488636,-0.009091,-0.071467
qwen2.5:7b,generated_dataset,1777267787,E0001,revenue,Revenue officer,resource_intensity_score,0.51665,0.62855,0.1119,0.449167,0.505529,0.056362,0.447158
qwen2.5:7b,generated_dataset,1777267787,E0001,social_worker,Social worker,trauma_norm,0.40625,0.40625,0.0,0.475,0.468182,-0.006818,-0.06455
qwen2.5:7b,generated_dataset,1777267787,E0001,social_worker,Social worker,psych_norm,0.53125,0.53125,0.0,0.497727,0.484091,-0.013636,-0.121179
qwen2.5:7b,generated_dataset,1777267787,E0001,social_worker,Social worker,age_norm,0.3466,0.3466,0.0,0.374798,0.415707,0.040909,0.404929
qwen2.5:7b,generated_dataset,1777267787,E0001,social_worker,Social worker,wait_hours_norm,0.571425,0.571425,0.0,0.418185,0.48052,0.062335,0.53027
qwen2.5:7b,generated_dataset,1777267787,E0001,social_worker,Social worker,cost_usd_norm,0.53335,0.53335,0.0,0.459405,0.4885,0.029095,0.259911
qwen2.5:7b,generated_dataset,1777267787,E0001,social_worker,Social worker,treatment_hours_norm,0.5,0.5,0.0,0.438964,0.470131,0.031167,0.277081
qwen2.5:7b,generated_dataset,1777267787,E0001,social_worker,Social worker,caregiver_support_norm,0.25,0.25,0.0,0.345455,0.345455,0.0,0.0
qwen2.5:7b,generated_dataset,1777267787,E0001,social_worker,Social worker,caregiver_absent_norm,0.75,0.75,0.0,0.654545,0.654545,0.0,0.0
qwen2.5:7b,generated_dataset,1777267787,E0001,social_worker,Social worker,clinical_priority_score,0.6208,0.6208,0.0,0.634682,0.613256,-0.021425,-0.613694
qwen2.5:7b,generated_dataset,1777267787,E0001,social_worker,Social worker,social_vulnerability_score,0.64485,0.64485,0.0,0.553498,0.575213,0.021715,0.211997
qwen2.5:7b,generated_dataset,1777267787,E0001,social_worker,Social worker,financial_pressure_score,0.52,0.52,0.0,0.451218,0.481142,0.029924,0.268432
qwen2.5:7b,generated_dataset,1777267787,E0001,social_worker,Social worker,psychiatric_need_score,0.53125,0.53125,0.0,0.497727,0.484091,-0.013636,-0.121179
qwen2.5:7b,generated_dataset,1777267787,E0001,social_worker,Social worker,resource_intensity_score,0.51665,0.51665,0.0,0.449167,0.479298,0.030131,0.270219
qwen2.5:7b,generated_dataset,1777267787,E0002,psychiatry,concerned psychiatrist,trauma_norm,0.5,0.71875,0.21875,0.495455,0.561364,0.065909,0.341768
qwen2.5:7b,generated_dataset,1777267787,E0002,psychiatry,concerned psychiatrist,psych_norm,0.5,0.28125,-0.21875,0.495455,0.436364,-0.059091,-0.287613
qwen2.5:7b,generated_dataset,1777267787,E0002,psychiatry,concerned psychiatrist,age_norm,0.477275,0.57955,0.102275,0.402067,0.477689,0.075622,0.409984
qwen2.5:7b,generated_dataset,1777267787,E0002,psychiatry,concerned psychiatrist,wait_hours_norm,0.4643,0.285725,-0.178575,0.418189,0.368838,-0.049351,-0.229945
qwen2.5:7b,generated_dataset,1777267787,E0002,psychiatry,concerned psychiatrist,cost_usd_norm,0.650025,0.400025,-0.25,0.539411,0.386682,-0.152729,-0.747299
qwen2.5:7b,generated_dataset,1777267787,E0002,psychiatry,concerned psychiatrist,treatment_hours_norm,0.607125,0.39285,-0.214275,0.514285,0.379225,-0.13506,-0.657651
qwen2.5:7b,generated_dataset,1777267787,E0002,psychiatry,concerned psychiatrist,caregiver_support_norm,0.5,0.5,0.0,0.509091,0.490909,-0.018182,-0.057735
qwen2.5:7b,generated_dataset,1777267787,E0002,psychiatry,concerned psychiatrist,caregiver_absent_norm,0.5,0.5,0.0,0.490909,0.509091,0.018182,0.057735
qwen2.5:7b,generated_dataset,1777267787,E0002,psychiatry,concerned psychiatrist,clinical_priority_score,0.62325,0.647125,0.023875,0.627973,0.631869,0.003896,0.061128
qwen2.5:7b,generated_dataset,1777267787,E0002,psychiatry,concerned psychiatrist,social_vulnerability_score,0.487675,0.458375,-0.0293,0.459404,0.46932,0.009916,0.053026
qwen2.5:7b,generated_dataset,1777267787,E0002,psychiatry,concerned psychiatrist,financial_pressure_score,0.63285,0.39715,-0.2357,0.529351,0.383691,-0.14566,-0.715683
qwen2.5:7b,generated_dataset,1777267787,E0002,psychiatry,concerned psychiatrist,psychiatric_need_score,0.5,0.28125,-0.21875,0.495455,0.436364,-0.059091,-0.287613
qwen2.5:7b,generated_dataset,1777267787,E0002,psychiatry,concerned psychiatrist,resource_intensity_score,0.62855,0.396425,-0.232125,0.526827,0.38294,-0.143887,-0.706784
qwen2.5:7b,generated_dataset,1777267787,E0002,revenue,Revenue officer,trauma_norm,0.5,0.71875,0.21875,0.495455,0.559091,0.063636,0.327267
qwen2.5:7b,generated_dataset,1777267787,E0002,revenue,Revenue officer,psych_norm,0.5,0.28125,-0.21875,0.495455,0.436364,-0.059091,-0.285246
qwen2.5:7b,generated_dataset,1777267787,E0002,revenue,Revenue officer,age_norm,0.477275,0.57955,0.102275,0.402067,0.475211,0.073144,0.393285
qwen2.5:7b,generated_dataset,1777267787,E0002,revenue,Revenue officer,wait_hours_norm,0.4643,0.285725,-0.178575,0.418189,0.361045,-0.057144,-0.264063
qwen2.5:7b,generated_dataset,1777267787,E0002,revenue,Revenue officer,cost_usd_norm,0.650025,0.400025,-0.25,0.539411,0.398804,-0.140607,-0.682325
qwen2.5:7b,generated_dataset,1777267787,E0002,revenue,Revenue officer,treatment_hours_norm,0.607125,0.39285,-0.214275,0.514285,0.389615,-0.124671,-0.602066
qwen2.5:7b,generated_dataset,1777267787,E0002,revenue,Revenue officer,caregiver_support_norm,0.5,0.5,0.0,0.509091,0.472727,-0.036364,-0.11452
qwen2.5:7b,generated_dataset,1777267787,E0002,revenue,Revenue officer,caregiver_absent_norm,0.5,0.5,0.0,0.490909,0.527273,0.036364,0.11452
qwen2.5:7b,generated_dataset,1777267787,E0002,revenue,Revenue officer,clinical_priority_score,0.62325,0.647125,0.023875,0.627973,0.629662,0.001689,0.026281
qwen2.5:7b,generated_dataset,1777267787,E0002,revenue,Revenue officer,social_vulnerability_score,0.487675,0.458375,-0.0293,0.459404,0.477909,0.018505,0.098141
qwen2.5:7b,generated_dataset,1777267787,E0002,revenue,Revenue officer,financial_pressure_score,0.63285,0.39715,-0.2357,0.529351,0.395122,-0.134229,-0.65409
qwen2.5:7b,generated_dataset,1777267787,E0002,revenue,Revenue officer,psychiatric_need_score,0.5,0.28125,-0.21875,0.495455,0.436364,-0.059091,-0.285246
qwen2.5:7b,generated_dataset,1777267787,E0002,revenue,Revenue officer,resource_intensity_score,0.62855,0.396425,-0.232125,0.526827,0.394195,-0.132633,-0.646138
qwen2.5:7b,generated_dataset,1777267787,E0002,social_worker,Social worker,trauma_norm,0.5,0.5,0.0,0.495455,0.468182,-0.027273,-0.258199
qwen2.5:7b,generated_dataset,1777267787,E0002,social_worker,Social worker,psych_norm,0.5,0.5,0.0,0.495455,0.525,0.029545,0.262554
qwen2.5:7b,generated_dataset,1777267787,E0002,social_worker,Social worker,age_norm,0.477275,0.477275,0.0,0.402067,0.404135,0.002067,0.020462
qwen2.5:7b,generated_dataset,1777267787,E0002,social_worker,Social worker,wait_hours_norm,0.4643,0.4643,0.0,0.418189,0.431176,0.012987,0.110481
qwen2.5:7b,generated_dataset,1777267787,E0002,social_worker,Social worker,cost_usd_norm,0.650025,0.650025,0.0,0.539411,0.495771,-0.04364,-0.38985
qwen2.5:7b,generated_dataset,1777267787,E0002,social_worker,Social worker,treatment_hours_norm,0.607125,0.607125,0.0,0.514285,0.472727,-0.041558,-0.369458
qwen2.5:7b,generated_dataset,1777267787,E0002,social_worker,Social worker,caregiver_support_norm,0.5,0.5,0.0,0.509091,0.436364,-0.072727,-0.421637
qwen2.5:7b,generated_dataset,1777267787,E0002,social_worker,Social worker,caregiver_absent_norm,0.5,0.5,0.0,0.490909,0.563636,0.072727,0.421637
qwen2.5:7b,generated_dataset,1777267787,E0002,social_worker,Social worker,clinical_priority_score,0.62325,0.62325,0.0,0.627973,0.628285,0.000313,0.008958
qwen2.5:7b,generated_dataset,1777267787,E0002,social_worker,Social worker,social_vulnerability_score,0.487675,0.487675,0.0,0.459404,0.5066,0.047196,0.460774
qwen2.5:7b,generated_dataset,1777267787,E0002,social_worker,Social worker,financial_pressure_score,0.63285,0.63285,0.0,0.529351,0.48654,-0.042811,-0.384038
qwen2.5:7b,generated_dataset,1777267787,E0002,social_worker,Social worker,psychiatric_need_score,0.5,0.5,0.0,0.495455,0.525,0.029545,0.262554
qwen2.5:7b,generated_dataset,1777267787,E0002,social_worker,Social worker,resource_intensity_score,0.62855,0.62855,0.0,0.526827,0.484231,-0.042596,-0.382011
qwen2.5:7b,generated_dataset,1777267787,E0003,psychiatry,concerned psychiatrist,trauma_norm,0.59375,0.59375,0.0,0.534091,0.554545,0.020455,0.095507
qwen2.5:7b,generated_dataset,1777267787,E0003,psychiatry,concerned psychiatrist,psych_norm,0.34375,0.40625,0.0625,0.440909,0.431818,-0.009091,-0.039843
qwen2.5:7b,generated_dataset,1777267787,E0003,psychiatry,concerned psychiatrist,age_norm,0.414775,0.386375,-0.0284,0.393802,0.360749,-0.033053,-0.161357
qwen2.5:7b,generated_dataset,1777267787,E0003,psychiatry,concerned psychiatrist,wait_hours_norm,0.428575,0.25,-0.178575,0.418185,0.303898,-0.114287,-0.479498
qwen2.5:7b,generated_dataset,1777267787,E0003,psychiatry,concerned psychiatrist,cost_usd_norm,0.48335,0.550025,0.066675,0.447285,0.461833,0.014547,0.064094
qwen2.5:7b,generated_dataset,1777267787,E0003,psychiatry,concerned psychiatrist,treatment_hours_norm,0.464275,0.535725,0.07145,0.433769,0.44936,0.015591,0.06836
